feature	fefifo_8001_2_49__shotgun	fefifo_8001_6_2__shotgun	fefifo_8001_7_23__shotgun	fefifo_8002_1_59__shotgun	fefifo_8002_2_58__shotgun	fefifo_8002_6_111__shotgun	fefifo_8002_7_17__shotgun	fefifo_8003_1_54__shotgun	fefifo_8003_2_55__shotgun	fefifo_8003_6_102__shotgun	fefifo_8003_7_109__shotgun	fefifo_8004_1_63__shotgun	fefifo_8004_2_64__shotgun	fefifo_8004_6_13__shotgun	fefifo_8004_7_154__shotgun	fefifo_8006_1_72__shotgun	fefifo_8006_2_77__shotgun	fefifo_8006_6_6__shotgun	fefifo_8006_7_164__shotgun	fefifo_8007_2_68__shotgun	fefifo_8007_6_11__shotgun	fefifo_8008_1_85__shotgun	fefifo_8008_2_76__shotgun	fefifo_8008_6_22__shotgun	fefifo_8008_7_153__shotgun	fefifo_8009_1_93__shotgun	fefifo_8009_2_81__shotgun	fefifo_8009_6_159__shotgun	fefifo_8009_7_201__shotgun	fefifo_8010_1_87__shotgun	fefifo_8010_2_89__shotgun	fefifo_8010_6_151__shotgun	fefifo_8010_7_152__shotgun	fefifo_8011_1_33__shotgun	fefifo_8011_2_104__shotgun	fefifo_8011_7_216__shotgun	fefifo_8013_1_91__shotgun	fefifo_8013_2_125__shotgun	fefifo_8014_2_34__shotgun	fefifo_8014_6_123__shotgun	fefifo_8014_7_145__shotgun	fefifo_8016_1_43__shotgun	fefifo_8016_2_41__shotgun	fefifo_8016_6_146__shotgun	fefifo_8016_7_292__shotgun	fefifo_8017_1_15__shotgun	fefifo_8017_2_16__shotgun	fefifo_8017_6_289__shotgun	fefifo_8017_7_205__shotgun	fefifo_8018_1_3__shotgun	fefifo_8018_6_290__shotgun	fefifo_8018_7_219__shotgun	fefifo_8020_1_82__shotgun	fefifo_8020_2_83__shotgun	fefifo_8020_7_193__shotgun	fefifo_8021_1_26__shotgun	fefifo_8021_2_21__shotgun	fefifo_8021_6_285__shotgun	fefifo_8021_7_288__shotgun	fefifo_8022_1_42__shotgun	fefifo_8022_2_5__shotgun	fefifo_8022_6_208__shotgun	fefifo_8022_7_254__shotgun	fefifo_8023_2_30__shotgun	fefifo_8023_6_183__shotgun	fefifo_8023_7_291__shotgun	fefifo_8024_1_99__shotgun	fefifo_8024_2_131__shotgun	fefifo_8024_6_248__shotgun	fefifo_8024_7__shotgun	fefifo_8025_1_27__shotgun	fefifo_8025_2_20__shotgun	fefifo_8025_6_213__shotgun	fefifo_8025_7_220__shotgun	fefifo_8026_2_60__shotgun	fefifo_8026_6_276__shotgun	fefifo_8026_7_255__shotgun	fefifo_8027_1_18__shotgun	fefifo_8027_2_1__shotgun	fefifo_8027_6_283__shotgun	fefifo_8027_7_218__shotgun	fefifo_8028_1_25__shotgun	fefifo_8028_7_199__shotgun	fefifo_8029_1_97__shotgun	fefifo_8029_2_98__shotgun	fefifo_8029_6_194__shotgun	fefifo_8029_7_195__shotgun	fefifo_8030_1_121__shotgun	fefifo_8030_2_124__shotgun	fefifo_8030_6_251__shotgun	fefifo_8030_7__shotgun	fefifo_8031_6_272__shotgun	fefifo_8031_7_258__shotgun	fefifo_8032_1_29__shotgun	fefifo_8032_2_28__shotgun	fefifo_8032_6_271__shotgun	fefifo_8032_7_209__shotgun	fefifo_8033_1_4__shotgun	fefifo_8033_2_14__shotgun	fefifo_8033_6_256__shotgun	fefifo_8033_7_178__shotgun	fefifo_8034_1_114__shotgun	fefifo_8034_2_232__shotgun	fefifo_8034_6_198__shotgun	fefifo_8034_7_181__shotgun	fefifo_8035_1_168__shotgun	fefifo_8035_2_257__shotgun	fefifo_8036_1_169__shotgun	fefifo_8036_2_170__shotgun	fefifo_8036_7_321__shotgun	fefifo_8037_1_119__shotgun	fefifo_8037_2_228__shotgun	fefifo_8037_6_243__shotgun	fefifo_8037_7_303__shotgun	fefifo_8038_1_116__shotgun	fefifo_8038_2_224__shotgun	fefifo_8038_6_249__shotgun	fefifo_8038_7_305__shotgun	fefifo_8039_1_226__shotgun	fefifo_8039_2_166__shotgun	fefifo_8039_6_235__shotgun	fefifo_8039_7_329__shotgun	fefifo_8041_1_207__shotgun	fefifo_8041_2_211__shotgun	fefifo_8041_6_320__shotgun	fefifo_8041_7_317__shotgun
GT72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.23306	1.79639	0.17886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GT73	1.02827	0.44834	1.56964	1.6055	0.47791	0.33883	0.27074	0.51127	0.54926	0.91025	0.20036	4.6948	0.59807	4.65677	5.36228	8.27925	19.14637	12.48357	7.07716	0.11251	NA	4.08676	2.68027	2.62163	2.77832	4.67806	3.74038	1.3431	9.13506	2.13054	0.55779	0.65108	0.63813	4.11839	3.89692	0.85192	2.54138	3.6808	2.55431	3.10096	3.88167	0.36159	1.0049	1.44538	0.29285	0.38661	1.09103	1.17108	0.54907	0.1737	1.32959	0.11247	0.35376	0.41749	0.06583	1.1514	0.63132	1.1369	0.8792	2.05811	6.98596	8.10188	6.14512	0.94957	1.65425	1.46224	1.09291	4.795	7.4944	8.85711	2.34404	0.89031	1.75665	1.97202	8.28361	8.07613	10.66237	0.68515	0.11739	0.33487	0.02748	0.31902	0.19063	1.99334	0.49583	3.37843	1.76389	4.10777	2.35306	5.15781	4.67203	7.65471	6.4344	0.49889	0.3193	0.39323	NA	2.05504	0.97829	0.90484	0.76131	1.51729	2.88431	0.67969	2.1458	5.13007	3.13312	1.28491	0.4984	0.6079	1.76153	3.06851	1.39117	1.33336	2.54783	3.13676	3.08985	1.61538	7.30902	5.71975	11.46384	6.72774	2.91553	1.43011	1.36859	1.34521
GT75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0764	0.07401	0.08143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GT76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.15635	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71635	0.69835	0.294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.18145	0.80239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GT77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.10709	17.04746	NA	NA	NA	NA	NA	15.08218	25.35342	2.09861	NA	NA	NA	NA	4.38277	13.41931	0.25226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GT8	182.03948	176.64204	248.86429	164.55531	173.29888	217.64361	324.3426	126.71261	188.29501	188.3156	246.2426	197.18222	128.18797	141.2614	232.15898	238.44841	219.20181	216.93654	267.29199	162.73119	131.402	242.74831	290.12511	225.50092	182.38054	113.62797	114.37795	149.46067	149.7187	168.63111	229.34902	122.07421	138.55243	163.9572	119.48021	113.3694	175.60072	178.18112	170.52865	177.46348	206.54577	160.15656	141.93386	198.88939	127.04584	152.83085	200.99193	188.18748	136.13697	130.46643	277.48249	286.45992	146.62431	110.20621	180.78566	206.15394	239.45264	271.62849	261.86955	122.81834	185.53577	201.6794	215.46931	354.00009	193.82478	407.9679	135.69931	123.3375	112.5034	112.07237	248.19866	152.74109	156.4388	155.30019	323.14414	409.42531	249.77276	108.53833	173.10249	121.41814	174.42795	156.25258	197.57099	179.23864	147.86469	145.85071	176.51595	118.82032	148.56023	161.50218	159.75747	229.95101	244.16361	280.80192	242.64341	282.10293	144.67287	196.3872	165.24076	188.48477	166.81384	225.29605	173.20326	139.60795	203.06002	310.89541	241.11509	146.99787	130.76653	134.30985	129.07154	149.12914	211.68445	173.03196	209.30922	215.45647	204.41926	257.87681	123.7874	145.06373	146.39935	137.26684	139.99149	113.66784	107.94524	81.16928
GT80	15.94687	34.59707	22.02403	12.69947	12.42429	23.56303	16.33403	13.55752	7.25512	9.39	5.1992	38.39908	71.5561	15.47083	9.39033	4.69404	5.23351	5.20162	6.06963	45.53585	55.73884	24.94747	17.11781	13.87406	19.56334	4.67728	7.00455	10.77631	5.05753	7.98445	11.46534	13.17039	14.76815	12.59927	18.65941	26.41595	8.18588	5.26063	6.31074	6.3877	5.56857	6.41331	4.05396	3.91815	3.21046	10.09663	8.41079	9.85047	9.60679	8.01209	2.46883	1.67912	0.03421	0.21348	NA	13.51984	8.43028	16.38367	8.79569	2.90632	11.44645	7.12695	6.75425	7.72417	15.8411	5.00357	18.15696	19.06363	11.81035	20.80562	3.56459	11.22102	8.98617	9.66711	NA	NA	NA	63.39422	8.45465	48.1949	6.60358	10.91508	1.52174	10.1669	7.15096	5.42811	12.59852	16.0059	9.01892	4.122	8.04452	7.65492	6.41431	29.04567	21.30994	25.86362	3.04637	6.06506	0.30585	1.33542	2.55345	22.43785	28.41463	23.76727	23.49625	2.61094	3.996	4.26479	5.27047	9.17021	7.30112	15.40415	6.64147	16.37486	16.88889	34.58402	15.70804	16.67925	14.23099	18.1078	27.93766	12.65692	8.89691	9.67351	11.81085	4.0709
GT81	NA	NA	NA	NA	NA	NA	NA	1.2341	0.5987	2.36223	0.42319	0.0285	0.94487	0.87282	0.12927	NA	NA	NA	0.04082	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.05005	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.73567	1.31184	0.59156	NA	NA	NA	0.01206	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.15179	NA	0.05144	0.21182	0.78029	0.10076	NA	NA	NA	NA	1.09376	0.51415	0.84387	0.90689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.14531	0.36405	0.52798	0.17816	NA	NA	NA	NA	0.25454	0.84914	0.03435	0.52487	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.07069	NA	NA	NA	NA	0.10454	NA	NA
GT82	NA	NA	NA	NA	NA	NA	NA	3.55076	7.6456	7.788	5.13341	4.62863	8.15981	10.97166	5.68503	0.04727	0.19126	0.25204	0.02632	NA	NA	1.01109	1.77544	2.04197	0.73422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56315	0.23862	0.56962	0.18484	1.66879	2.43197	2.95677	NA	NA	NA	NA	0.24505	0.11974	0.82676	0.2607	NA	NA	NA	37.00538	16.24382	39.51754	47.75425	NA	NA	NA	NA	NA	NA	0.0584	1.37878	1.43917	0.16323	0.40219	0.5676	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.80721	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02963	NA	NA	NA	NA	NA	NA	NA
GT83	120.0752	79.97433	114.05385	132.77816	98.75208	74.05645	98.04576	84.97212	142.04618	123.72623	216.71618	93.28566	76.31802	79.43775	57.99755	80.41394	79.99351	49.95658	78.00964	87.12019	113.95243	105.30645	95.44991	155.7476	90.61385	101.29431	108.85129	149.18645	103.38245	126.53991	129.11304	110.38256	115.60509	86.26255	59.11797	104.66283	142.05565	88.98793	64.11035	93.63992	63.52325	54.28363	63.24973	87.12916	50.02543	121.99262	99.34756	106.17273	125.7663	92.27284	203.40615	174.57443	130.25781	136.3694	158.99355	143.03774	172.98521	121.67944	190.1404	96.91082	83.87692	90.13749	96.27042	198.62915	98.03113	228.18219	124.51028	132.02766	97.45455	176.83153	48.67478	82.29255	97.81894	88.12718	93.60767	96.7343	76.9729	95.30582	39.94048	98.02274	135.77283	85.31921	133.7977	99.37388	106.35078	92.06002	84.80069	141.15255	177.37202	159.00889	132.53098	126.51716	120.41262	115.38595	117.73069	124.45549	105.55738	134.24241	70.39237	89.93076	69.09701	83.29554	96.28135	102.15431	79.40722	59.79844	73.97314	131.91337	156.0946	125.47587	87.03131	62.4903	72.70638	94.62375	83.52056	66.95396	62.20294	77.31748	93.82528	131.93374	127.84259	150.82874	106.53227	91.57008	92.4512	124.31014
GT84	2.12358	16.88614	30.66692	4.41968	3.49457	8.49336	21.9715	85.11027	25.42368	34.01342	18.74135	28.16694	52.78066	57.04029	32.44465	11.16762	15.21073	32.06059	20.36254	23.31005	8.31523	27.36533	43.03775	12.1595	29.51231	4.30927	5.37633	3.57971	6.02116	1.28498	0.90112	1.06214	1.21868	1.87933	1.80654	2.27908	23.16522	23.8793	40.85336	70.46365	66.76293	27.48412	16.09338	56.65435	71.10172	5.20824	19.73446	11.50032	10.051	5.54561	2.07475	0.84892	6.29137	14.91293	2.56194	15.48939	8.02672	26.18351	12.82358	2.75438	14.31575	12.78119	14.32772	19.85603	43.15535	11.9586	1.14087	1.09764	6.4274	23.24465	27.39184	22.30966	30.73138	24.187	3.73204	4.05494	25.24577	3.47336	0.38889	2.23769	2.18451	6.89217	0.8379	8.52455	2.90997	8.04508	8.98819	18.48114	11.37627	16.76485	27.88376	17.47811	19.40033	5.77191	7.4136	4.69459	0.6232	1.57124	17.26194	22.72255	20.42276	37.06451	13.95058	17.44648	40.85252	23.5204	27.76286	20.21291	8.25244	7.06859	10.421	29.3894	20.28846	14.35639	18.88058	14.76457	12.00535	14.8392	2.83596	4.67711	2.67867	0.21724	7.40812	14.28289	11.98737	3.49784
GT85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.03018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.40675	NA	NA	NA	NA	NA	NA	NA	0.01213	NA	NA	NA	NA	NA	NA	NA	NA	NA
GT87	0.87176	0.28474	0.17237	0.14632	NA	0.95396	0.09279	1.27096	0.26007	0.54794	0.49707	0.0698	0.44418	0.79799	0.54663	1.14616	1.49877	0.70758	0.28204	0.16025	NA	1.24318	NA	0.14459	0.14671	0.59714	0.68766	0.69221	1.01423	0.23947	0.07384	NA	0.19498	0.28881	0.07056	0.89875	0.31577	0.78662	0.15241	0.42751	0.18993	0.312	0.40853	1.15989	0.97654	0.09033	1.47343	0.58888	0.21333	1.6489	NA	0.09554	NA	0.38352	0.10137	NA	0.15968	NA	0.12166	0.64322	0.81129	0.96998	0.94755	0.18527	0.38316	0.23708	0.26688	0.10391	NA	NA	0.18249	NA	0.17915	0.18201	0.86355	0.23823	0.34279	NA	0.13814	NA	0.09701	0.2514	0.12032	0.81173	0.76645	0.24184	0.1995	0.58398	0.70997	1.87551	0.49634	1.48319	1.48034	0.03669	0.18286	0.04287	0.06553	0.54698	1.63343	2.39186	1.11734	4.71367	0.88431	2.40791	3.26512	0.50521	0.19765	0.53476	0.70057	0.09514	0.16492	0.20442	NA	0.34914	0.50859	0.25568	0.93192	0.11929	NA	0.26923	0.30778	0.08619	0.23689	0.22379	0.32318	0.09605
GT9	179.06686	161.00655	142.63299	182.34672	143.65387	128.11544	127.37427	130.18218	188.30172	180.73572	246.38579	184.57327	169.74553	138.92656	93.51696	151.79302	166.55125	90.50913	162.52002	157.3411	197.15277	116.2393	91.27419	138.30222	90.80751	141.21405	177.18506	262.02125	144.5502	125.57237	145.67711	114.42136	133.83633	155.61904	115.14903	186.47906	152.24502	110.21724	126.16461	167.82563	110.20908	120.78282	98.36001	179.59463	79.30019	252.95782	91.58729	133.80987	181.50798	188.18628	254.53309	210.35595	164.07425	161.06157	116.51671	139.7292	174.68171	151.85553	211.29364	164.73137	153.12195	182.30276	190.93067	263.44267	163.02836	278.91625	204.30269	200.21555	170.08279	189.60949	79.63396	151.17102	150.97943	161.54931	194.89385	253.55885	178.52606	189.54184	80.36042	213.36368	209.61367	127.17704	189.12619	151.09391	164.67213	132.4847	159.77485	190.7171	182.8106	176.57909	158.80671	205.90407	215.85275	241.42816	238.61299	282.87378	186.00829	218.55827	113.9947	148.16356	82.14243	180.56439	174.21712	173.25387	149.10124	70.70108	120.30152	126.96877	164.87379	130.8825	143.60833	130.70318	122.41567	162.78683	138.67056	159.89843	122.58667	130.76987	102.26858	151.87952	146.95833	166.18202	132.57437	124.99679	160.43483	164.59778
GT92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.13185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.07571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01212	NA	NA	NA	NA	NA	NA	NA	NA	0.07185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.05301	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.09584	NA	NA	NA	0.05274
GT97	0.32553	0.33397	0.40277	0.29251	3.73299	0.60497	0.54129	1.74832	1.55955	0.42115	0.67034	11.36543	8.8876	20.91938	8.61692	NA	NA	NA	0.19645	1.2466	0.12667	0.17355	NA	0.75776	0.031	8.90675	13.94444	3.28021	5.85803	0.79809	1.06486	0.5781	0.79499	3.93971	3.0513	4.90432	42.31429	4.63156	2.83385	5.17646	3.86111	NA	NA	3.41028	3.61335	0.06698	0.0845	0.15041	NA	5.39937	1.91589	4.05836	21.84672	18.1829	30.52484	0.18477	0.30367	0.2084	0.17605	0.21674	NA	0.21239	NA	2.24311	2.24997	0.99926	0.16647	0.11619	0.63128	0.11811	0.46014	1.09415	2.02388	1.25731	16.74034	22.08967	13.19679	19.1806	5.78415	15.72872	18.60721	2.16248	0.59486	0.26128	0.7105	0.64363	0.3705	0.35456	5.56741	1.91432	1.2653	1.46195	3.07587	0.1042	NA	NA	0.14596	0.43233	NA	NA	NA	0.3015	0.97237	0.42603	0.28993	2.04788	1.83273	2.16973	2.48346	20.32791	0.11524	0.35856	0.17663	0.31738	0.192	0.4581	0.32876	0.17571	2.79632	9.47842	2.32329	0.75404	NA	0.48666	0.27391	NA
GT99	0.14682	0.15088	0.07614	0.15854	0.07651	0.29599	0.26998	NA	NA	NA	0.01473	0.10716	0.08458	NA	0.79328	NA	0.08705	0.04617	NA	0.11046	0.05821	0.08197	NA	NA	NA	0.32125	1.69871	2.5785	0.87364	0.05479	0.27953	0.02283	NA	0.3411	0.11735	0.14684	0.10457	0.11313	0.0684	0.01498	0.01777	NA	0.02707	NA	0.04192	0.01729	NA	NA	0.05	0.3599	NA	NA	NA	NA	0.10345	0.02397	NA	NA	NA	0.21547	0.02378	0.07416	NA	0.0254	0.29283	NA	NA	NA	NA	NA	NA	NA	0.04771	0.2326	NA	NA	NA	NA	0.18994	0.24527	NA	0.03294	0.01541	0.05518	0.08849	NA	NA	0.07817	NA	0.16752	0.26532	9.88904	13.32665	NA	NA	NA	NA	0.12601	0.09017	0.09306	0.24661	0.40717	0.10422	0.03642	0.06465	NA	0.05143	NA	NA	NA	0.02821	NA	NA	0.02349	NA	0.0446	0.14649	0.0845	NA	0.03144	NA	NA	NA	0.0292	NA	0.0326
PL1	219.60935	219.03877	323.65244	456.74507	416.05873	376.15705	441.65433	442.91578	663.94213	603.56161	912.09977	440.243	268.4102	389.32391	268.25868	485.47639	572.50371	241.13458	533.24621	450.87257	762.68109	629.02406	508.56221	1091.29562	500.52255	315.88211	491.61501	415.6102	553.40772	900.37075	1047.35607	731.14348	934.28874	850.67193	510.94576	984.13271	701.48537	836.86942	181.83362	451.67483	320.29413	142.2165	103.18018	127.13565	76.1429	403.94788	464.02608	729.81473	1018.02708	1313.94446	1152.79981	1356.42331	806.71909	390.34878	1490.37161	1006.92413	1150.92019	794.65991	1695.70908	1305.15061	600.62013	508.2024	663.44849	813.64155	452.77538	922.78539	615.47915	571.28527	92.49543	171.56985	121.25538	396.85813	536.98049	431.66056	1599.15218	1243.4614	722.91451	955.71901	356.54205	970.98597	1269.24435	686.19353	1106.42808	352.89214	406.72929	433.1304	533.06574	544.95181	660.74072	499.01963	528.46028	1110.02386	822.34913	402.18756	640.05391	969.68155	975.98995	862.20262	218.23067	202.76403	243.08832	377.39766	659.62129	760.99664	533.48707	206.85946	316.38023	491.53508	780.54596	487.52257	327.90883	188.60473	309.0282	404.54468	917.6148	521.82503	316.6849	1154.01049	725.05134	1067.45591	1010.55591	1290.94525	692.96145	624.30475	590.24362	779.44295
PL10	9.20556	13.30732	23.61508	57.25383	28.32979	10.19139	34.92621	23.23186	28.28434	13.23012	16.70981	14.26707	10.63591	12.84749	10.73706	40.53453	36.93927	21.65827	32.81732	24.5684	47.33728	24.98232	19.77343	32.94633	14.0065	26.53149	19.44708	19.29206	20.15672	24.2872	28.80643	16.59112	16.25998	26.60273	13.00594	39.10207	37.874	24.67829	13.07774	16.08009	12.28751	11.2307	10.85968	14.07238	3.93629	47.02924	23.61876	54.1341	53.59825	87.91445	42.14492	48.83737	41.29722	23.83128	55.19502	33.56693	55.47212	41.66793	96.37664	17.68411	18.32846	21.78838	18.40676	8.50277	8.49748	6.53839	8.28214	9.07154	6.29804	14.02351	10.55888	16.52122	19.2669	12.07071	4.84526	16.20873	20.26961	7.0872	5.7256	8.14991	8.98031	12.05737	20.41039	65.33645	50.65175	41.13139	43.23396	40.31607	46.90956	57.64562	37.80017	49.17474	38.20628	25.67937	19.99517	27.80991	32.10971	54.88893	21.79139	26.98771	12.49721	33.64678	39.91448	39.55321	18.60466	27.56991	39.43378	44.72284	48.03854	17.24489	48.95975	22.1476	43.53841	42.3668	43.99933	10.35041	18.79136	41.2491	14.27209	25.45567	16.42061	42.06156	42.47408	44.42952	36.39701	43.95049
PL10_1	37.20679	46.26654	59.62615	71.91299	55.09101	34.46364	56.70671	49.58567	50.28121	33.85873	35.93839	35.05703	21.97048	31.73214	18.60291	63.89572	62.5142	31.99511	63.86335	61.31157	106.66058	60.25573	50.47723	120.70303	46.00089	37.14023	43.44844	31.74282	48.27024	107.52805	103.34705	65.16072	85.12897	77.65081	49.81056	74.47566	84.35303	72.36844	28.70414	35.41555	31.52135	26.87915	26.10534	22.23839	10.64951	62.82645	63.9501	102.72089	117.74852	199.09231	126.96849	153.42054	103.63172	51.76262	190.41625	123.57416	168.54476	103.22457	175.65402	194.29069	75.44132	67.69696	64.11672	26.48845	35.27504	21.66125	27.02755	23.96513	11.10947	15.48285	20.0134	56.58756	63.05281	50.69754	73.74316	94.4311	83.04364	55.80329	26.71308	64.91731	77.35229	60.56259	118.8635	43.18739	40.38388	38.7949	49.09642	55.42429	65.75044	64.24533	60.32405	87.23121	58.85944	62.38112	64.37413	103.62226	83.55517	116.84566	24.51924	31.95217	28.26652	83.67475	109.01808	134.23086	80.48959	33.89705	44.92841	82.71216	101.17969	72.32332	62.74793	22.75034	41.24926	56.3356	181.51897	58.06515	39.08627	191.95588	53.66758	87.07887	92.09159	132.71936	76.90269	71.78925	66.777	80.49044
PL10_2	4.08974	7.58076	13.91309	28.54035	16.95048	12.79312	14.37306	21.88013	22.8363	8.11383	18.10341	13.18412	6.60011	6.98119	7.59238	27.17366	39.20578	24.07632	19.64347	12.39186	26.03692	17.09366	12.67376	25.48903	10.26305	23.78471	13.71904	12.02619	17.75065	24.30424	26.42955	17.47757	17.58237	11.98685	15.11605	10.90445	14.69252	12.65986	16.9063	17.57933	10.83635	8.9513	7.90626	8.24433	5.06241	17.53284	14.37105	24.48845	30.88836	47.83518	26.44868	34.24539	38.5823	13.80483	28.14179	20.11129	46.02126	16.05579	30.98364	16.28978	12.54046	22.88706	24.39309	7.9642	6.4065	7.87446	1.97134	0.79621	1.3202	1.53592	11.35696	21.99702	19.17868	10.0074	NA	25.17946	34.49517	NA	NA	0.27817	NA	8.57933	36.57054	32.39807	21.49966	21.7377	26.7041	34.88703	36.12963	37.86277	31.75857	14.7396	11.73452	31.12695	24.61211	40.24931	25.06811	38.83724	8.86402	11.69405	7.32822	44.2602	53.79789	64.74927	38.19998	11.66345	15.39592	38.68728	47.82403	16.21186	44.20819	10.27142	18.38944	29.79452	55.35539	6.99344	8.51834	47.70997	13.65544	23.94444	10.67799	59.78159	29.81573	20.20802	21.27007	40.44349
