feature	SRR13759185	SRR13759186	SRR13759187	SRR13759188	SRR13759189	SRR13759190	SRR13759191	SRR13759192	SRR13759193	SRR13759194	SRR13759195	SRR13759196	SRR13759197	SRR13759198	SRR13759199	SRR13759200	SRR13759201	SRR13759202	SRR13759203	SRR13759204	SRR13759205	SRR13759206	SRR13759207	SRR13759208	SRR13759209	SRR13759210	SRR13759211	SRR13759212	SRR13759213	SRR13759214	SRR13759215	SRR13759216	SRR13759217	SRR13759218	SRR13759219	SRR13759220	SRR13759221	SRR13759222	SRR13759223	SRR13759224	SRR13759225	SRR13759226	SRR13759227	SRR13759228	SRR13759229	SRR13759230	SRR13759231	SRR13759232	SRR13759233	SRR13759234	SRR13759235	SRR13759236	SRR13759237	SRR13759238	SRR13759239	SRR13759240	SRR13759241	SRR13759242	SRR13759243	SRR13759244	SRR13759245	SRR13759246	SRR13759247	SRR13759248	SRR13759249	SRR13759250	SRR13759251	SRR13759252	SRR13759253	SRR13759254	SRR13759255	SRR13759256	SRR13759257	SRR13759258	SRR13759259	SRR13759260	SRR13759261	SRR13759262	SRR13759263	SRR13759264	SRR13759265	SRR13759266	SRR13759267	SRR13759268	SRR13759269	SRR13759270	SRR13759271	SRR13759272	SRR13759273	SRR13759274	SRR13759275	SRR13759276	SRR13759277	SRR13759278	SRR13759279	SRR13759280	SRR13759281	SRR13759282	SRR13759283	SRR13759284	SRR13759285	SRR13759286	SRR13759287	SRR13759288	SRR13759289	SRR13759290	SRR13759291	SRR13759292	SRR13759293	SRR13759294	SRR13759295	SRR13759296	SRR13759297	SRR13759298	SRR13759299	SRR13759300	SRR13759301	SRR13759302	SRR13759303	SRR13759304	SRR13759305	SRR13759306	SRR13759307	SRR13759308	SRR13759309	SRR13759310	SRR13759311	SRR13759312	SRR13759313	SRR13759314	SRR13759315	SRR13759316	SRR13759317	SRR13759318	SRR13759319	SRR13759320	SRR13759321	SRR13759322	SRR13759323	SRR13759324	SRR13759325	SRR13759326	SRR13759327	SRR13759328	SRR13759329	SRR13759330	SRR13759331	SRR13759332	SRR13759333	SRR13759334	SRR13759335	SRR13759336	SRR13759337	SRR13759338	SRR13759339	SRR13759340	SRR13759341	SRR13759342	SRR13759343	SRR13759344	SRR13759345	SRR13759346	SRR13759347	SRR13759348	SRR13759349	SRR13759350	SRR13759351	SRR13759352	SRR13759353	SRR13759354	SRR13759355	SRR13759356	SRR13759357	SRR13759358	SRR13759359	SRR13759360	SRR13759361	SRR13759362	SRR13759363	SRR13759364	SRR13759365	SRR13759366	SRR13759367	SRR13759368	SRR13759369	SRR13759370	SRR13759371	SRR13759372	SRR13759373	SRR13759374	SRR13759375	SRR13759376	SRR13759377	SRR13759378	SRR13759379	SRR13759380	SRR13759381	SRR13759382	SRR13759383	SRR13759384
GT26	112.2258	273.13992	217.4169	225.79761	270.98597	243.96511	693.32932	427.39663	262.09935	218.55114	262.19912	224.66699	229.66129	259.18147	265.21397	186.65282	157.81862	232.44315	322.60198	333.0877	310.43432	133.5459	185.97423	134.17136	150.23097	234.25741	242.99586	240.0827	163.58045	196.4154	345.13916	266.14626	151.45918	297.87095	223.12409	430.90683	292.36303	178.032	177.30524	76.75606	194.56889	159.886	266.4391	77.61685	578.33705	616.75138	232.92762	270.33854	162.02964	165.01571	228.65021	242.48105	67.30119	117.31887	196.84263	255.18879	299.604	186.85552	232.81434	78.11138	179.06761	322.93613	328.04005	383.6553	345.1589	178.15752	249.47852	255.50205	261.841	249.72507	164.85392	188.23341	146.4647	240.23633	430.46726	211.01387	211.42059	231.80904	216.97483	296.04651	285.18085	265.62923	267.12075	76.23698	97.40868	270.42447	298.32261	244.15525	219.07608	235.69641	287.16062	265.58756	889.77275	228.61799	251.08565	250.10418	315.42634	338.00594	390.28756	98.99177	143.00149	291.9415	252.36562	261.67359	206.24501	213.89411	213.07698	277.39348	218.21803	547.80648	248.27703	277.12998	133.84121	180.15778	294.97482	221.38293	190.35668	184.15402	320.97515	158.61496	215.31793	358.80808	325.11118	285.81085	260.28971	105.93552	151.36267	172.27607	130.58331	620.50712	587.28591	210.70577	268.56975	330.66617	237.93521	259.73016	337.86868	217.66625	188.08012	154.7503	224.00218	273.43091	272.88472	249.19102	192.20893	175.10787	159.09333	399.20052	391.16703	66.08152	91.82165	169.79507	231.00759	160.5198	284.17161	339.14096	213.94177	300.05116	207.55729	210.91117	271.55711	504.85983	162.29402	169.12599	168.73394	104.46557	235.97505	388.53842	472.8389	501.65069	431.95519	266.90213	462.55618	249.19173	126.51838	175.4034	197.29883	154.11706	132.2526	403.97942	158.65847	149.32009	163.21728	217.4732	283.06012	187.59347	196.0262	300.1619	438.97349	250.1102	193.89635	180.52696	195.48302	120.38009	105.63678	213.9236	242.32576	278.42518	89.25883	60.10019
GT27	NA	NA	2.65902	1.57266	NA	NA	NA	NA	1.9124	5.0276	NA	0.6342	NA	NA	NA	0.45787	0.30403	NA	NA	8.72604	2.83379	NA	0.91857	0.0567	0.03696	0.32987	NA	NA	3.96711	1.03221	2.80611	3.67589	1.12764	1.28606	0.19073	NA	NA	NA	NA	0.46367	7.13504	2.84304	1.06485	NA	0.09442	0.43054	NA	NA	1.94861	2.877	0.10979	NA	0.13345	0.55423	0.88395	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7794	NA	NA	NA	NA	8.13414	2.46041	0.39442	1.162	0.06647	0.82436	0.63129	NA	NA	0.15711	0.88393	0.42619	0.71286	0.55251	0.85563	NA	0.28561	0.58936	4.27278	6.75104	NA	NA	NA	NA	NA	0.06624	1.38082	1.19414	NA	NA	NA	NA	NA	7.73083	1.61463	30.17839	19.04732	0.08481	0.88427	NA	2.7424	0.21357	NA	0.1207	0.29089	0.13947	1.24839	0.0659	0.1893	4.38558	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5245	1.69275	NA	NA	NA	0.50113	NA	NA	0.13935	NA	NA	2.5288	7.84824	0.35615	NA	NA	2.22197	6.18295	NA	NA	NA	0.30137	NA	NA	0.74623	NA	NA	0.2442	0.35129	0.13341	NA	NA	NA	0.11417	0.83668	NA	0.05633	0.46628	1.83235	NA	NA	NA	NA	0.24978	NA	NA	NA	0.03374	0.05507	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.14928	0.49582	11.361	37.97878	0.72896	1.35107	NA	2.62788	NA
GT28	482.77249	392.79407	342.94658	465.34385	470.4602	409.16266	465.3312	412.13415	354.72236	332.26112	450.16854	396.06448	444.93273	375.34795	354.95	475.44421	413.93057	455.3581	388.29962	388.28466	488.57289	427.94429	367.53611	413.30141	368.76417	421.56792	401.35847	442.80139	451.2373	450.55877	362.98856	381.91023	426.64474	428.73871	359.9823	435.72193	483.27589	414.8649	437.62068	396.42454	383.09513	386.43957	428.80994	420.09383	409.95155	405.08684	483.4351	500.2184	378.11913	404.95041	472.72667	393.1343	374.06381	392.30765	302.80365	455.54296	438.49923	408.67441	418.79763	330.3189	408.37255	408.64205	457.95392	432.7196	451.66009	499.22427	331.90354	440.40263	418.86348	393.50004	431.3675	424.01393	457.98461	392.04968	604.05642	477.2574	461.58994	332.20854	329.50206	376.64392	356.7624	391.49066	411.28364	394.36226	413.12046	412.42733	339.98143	546.53295	602.30409	433.13516	378.24343	397.02682	400.9721	422.19124	353.42976	441.46628	348.66541	392.49924	436.17475	412.28902	544.65362	464.30469	394.32943	326.15213	455.84857	386.14086	413.33716	402.55574	393.40914	397.41379	374.62674	346.24415	383.97013	389.59047	454.85614	434.70016	432.81085	473.26577	443.77716	526.26895	474.80709	415.59876	436.08281	471.1172	379.79885	387.87322	414.22872	382.59012	389.71067	419.8041	398.40273	406.93468	517.20527	432.2413	360.95534	362.54036	611.04586	387.26155	488.67551	474.01132	533.79853	364.81153	447.99406	385.53461	382.7365	433.14954	391.26914	367.91931	370.70059	418.43508	427.63086	545.10623	403.77279	426.31858	352.05111	376.8236	509.53211	394.13305	463.08469	436.76345	431.95994	399.41067	402.9755	497.23724	418.015	420.59258	398.47701	416.93903	381.28187	463.25802	443.7558	362.10724	446.63733	306.70645	244.81862	302.1515	451.44935	437.39185	375.98781	443.8391	369.1055	385.64337	504.28003	502.08704	438.58266	459.12484	512.95743	351.70662	433.50764	307.17678	356.41109	470.10037	487.38356	395.6292	427.95183	434.18623	411.42026	474.62406	399.61694	411.17407
GT29	NA	NA	NA	NA	NA	4.45655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.13718	2.33039	2.91226	NA	NA	NA	NA	NA	0.05002	NA	0.13255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.04726	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.04217	NA	NA	10.52749	1.59661	0.09861	NA	0.68276	0.669	NA	NA	NA	NA	NA	NA	0.54353	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0602	0.24863	NA	NA	NA	0.0778	1.10905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02678	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.47304	2.04322	0.0695	NA	NA	NA	NA	NA	0.03972	NA	NA
GT3	153.20882	290.38727	212.32854	131.28887	360.37415	349.09149	206.19718	236.37212	230.96162	280.24837	246.72594	260.33278	195.21586	134.68309	96.97888	163.55005	229.53786	111.98158	172.08061	248.41338	221.59191	157.02787	318.88702	273.0589	279.73238	235.17966	243.72424	279.50143	196.05326	223.49333	211.48606	245.35128	245.7756	192.74351	205.40105	246.88382	154.28945	223.3033	254.89214	225.00492	301.23342	158.81285	233.00535	266.93924	304.334	337.8068	134.30319	120.71981	192.53826	221.75574	163.06131	235.98103	231.39957	265.99807	204.76266	144.88873	216.30345	252.63839	269.75043	231.69845	203.6845	278.11228	257.4041	246.30685	224.65637	198.70384	167.55919	244.8359	357.00355	323.88644	210.85428	180.79167	257.00758	217.84872	90.22288	219.61387	221.46047	220.35276	236.96655	151.75335	159.34674	257.91697	267.57841	313.04547	305.19749	205.12588	185.92171	189.21525	159.18693	260.8312	248.17576	300.52778	300.29169	3.30875	206.32755	284.00729	247.41307	232.34357	184.45514	322.22683	272.29435	193.48016	180.38532	286.01171	257.1987	280.13594	242.93621	256.62781	296.97402	247.99123	247.32063	177.2674	147.31856	202.81814	205.12405	247.22941	221.18097	174.79565	380.29469	185.3252	153.07143	159.07523	129.72023	127.5565	198.48025	219.85788	280.85714	262.10651	237.23029	218.07926	267.60686	142.71916	177.57272	261.96969	261.81982	223.70555	59.08	350.51229	268.37571	235.27038	82.01033	194.99665	205.18409	235.98105	216.71616	194.87963	250.0348	263.99096	244.14622	287.23696	273.6718	159.71064	182.70218	316.6881	245.53117	198.53509	85.14408	271.59096	221.98331	210.6946	161.61102	234.274	267.62164	170.94701	161.24416	284.55928	261.90362	198.43267	187.8549	247.88414	186.15628	255.12521	164.2267	215.48937	155.17409	200.25822	339.56117	365.73592	419.34144	180.09276	404.53987	321.82527	154.6533	198.03266	255.03135	260.36656	133.46008	109.94062	195.10073	170.54561	201.70699	112.89198	255.88024	380.12058	367.87307	330.33437	324.67512	245.33922	298.46335	278.29809
GT30	288.11179	261.11974	209.7489	156.64368	318.64166	331.65513	431.69552	325.13845	278.53063	282.08957	237.92886	259.94476	245.33708	330.66336	398.04236	198.14825	242.17853	231.27705	212.6422	295.84762	312.03989	164.39091	367.97719	336.68885	291.58069	299.00352	392.27532	345.50753	163.75326	234.1872	272.18871	267.50033	234.32159	222.50941	228.67918	258.54226	161.76219	239.88307	232.99551	194.55729	294.39303	177.15795	234.80907	326.59423	331.80437	381.81098	176.30959	170.96692	198.94387	229.53735	239.20141	230.91526	305.53676	275.89978	245.03257	207.88825	255.60882	308.29067	295.93908	214.77142	306.9542	271.69849	252.11449	332.67252	345.08388	307.3923	357.6354	300.72832	383.60497	331.05137	297.54058	293.74217	264.93103	255.36972	365.01804	343.63615	196.77518	249.04066	274.66493	378.60208	398.92623	314.73798	313.38785	323.75799	312.84273	227.12498	269.45357	187.97855	187.29913	295.04483	318.99097	296.30435	307.69751	134.13318	211.59355	337.33423	251.45461	310.12143	301.27829	401.489	299.89625	262.75358	239.73235	269.71888	310.0311	271.06424	332.52806	335.48295	330.34711	341.66944	290.2012	264.6538	195.06736	245.20319	155.57433	190.31691	284.13381	181.03049	295.97061	210.3634	192.87778	288.01394	319.0135	310.39757	295.3379	268.56298	345.38352	251.91689	257.73634	290.85458	305.10044	186.06251	227.8976	284.97221	281.17506	259.74875	265.76849	319.70379	203.92511	195.63853	136.1998	268.948	209.93753	305.85154	265.81847	253.67269	319.11358	307.36665	286.60546	345.6474	304.1426	186.96228	185.35157	280.08684	258.46497	255.19659	124.48133	273.36272	236.08594	234.95832	221.18164	270.90766	306.26797	245.76709	212.78726	313.90854	312.1909	274.87822	292.83282	362.13079	351.55937	214.50365	396.38795	238.76933	218.85177	230.80066	313.80492	277.45972	310.05138	253.7086	306.36354	232.84643	193.56811	183.83944	191.27892	343.94456	226.20592	215.55429	259.39376	186.57659	262.11877	120.94714	243.0776	332.85861	343.49775	327.83591	317.0943	260.90521	345.47464	378.8023
GT31	NA	NA	0.74151	NA	NA	NA	NA	NA	NA	NA	0.5095	NA	NA	NA	NA	NA	0.11281	0.13984	NA	NA	3.70653	7.42269	NA	NA	NA	NA	NA	0.14835	3.62371	1.38885	NA	NA	NA	14.90435	3.02735	NA	NA	NA	0.34096	NA	NA	1.3908	9.34542	NA	NA	NA	NA	NA	NA	NA	56.10486	6.56818	0.38831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.16439	NA	0.44732	0.0695	0.2395	NA	NA	NA	NA	NA	0.06649	0.38048	NA	NA	NA	NA	NA	NA	NA	NA	4.72338	8.01434	NA	NA	NA	0.51285	0.13725	NA	NA	NA	0.54323	NA	NA	0.06089	0.13464	8.98239	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.09755	NA	NA	NA	0.28611	NA	NA	0.12388	NA	1.01786	NA	0.03204	0.25976	NA	NA	NA	NA	NA	NA	NA	0.04933	NA	0.06285	0.20063	3.89757	NA	NA	NA	NA	3.03001	NA	NA	NA	NA	NA	8.50078	6.06188	NA	NA	0.3201	0.15918	4.86345	NA	NA	NA	NA	NA	7.15817	NA	NA	NA	NA	8.56289	54.93345	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.15875	NA	NA	0.10834	NA	NA	NA	0.71647	1.71519	0.06151	NA	NA	10.88353	NA	NA	NA	NA	3.08252	3.98616	NA	NA	NA	NA	NA	NA	NA
GT32	86.72284	292.41641	264.87614	102.53374	321.19184	330.34429	85.81486	80.8299	184.21269	127.09028	297.91325	187.9252	140.34526	90.40682	91.09326	196.10132	209.48255	246.25983	388.0318	152.80168	224.22638	265.36627	447.32171	507.77343	206.58359	262.40367	130.98285	112.71242	245.37805	241.23895	379.8919	275.86448	268.16501	212.69494	298.0037	149.49362	140.15203	338.80645	314.69318	234.53417	255.42832	201.76885	216.98599	471.08434	985.16191	983.46332	151.81506	137.00302	369.83753	404.55979	276.21787	224.88198	469.22196	457.01978	237.81606	174.06876	170.28211	257.45859	314.10011	95.14325	258.82923	514.66352	435.11102	408.73263	663.52716	254.14859	112.75247	296.4114	379.96476	354.01568	296.57272	257.47439	346.47912	228.35191	177.36868	331.17046	88.002	368.58748	490.34968	183.95943	198.80393	478.02153	371.46086	241.67785	216.74375	77.25036	133.21961	101.03175	322.71518	335.15929	163.67058	119.49023	716.2114	90.02457	133.72529	292.57496	317.47551	242.45317	133.82458	316.22726	323.02275	117.62349	148.74587	283.77684	166.87802	174.98757	113.4711	208.48615	198.38131	129.14254	375.81501	279.96708	270.74067	268.88091	113.5847	116.02757	357.97012	226.69279	249.93298	160.12151	190.19145	184.30771	134.6554	93.56202	193.14541	190.30688	268.58857	88.26814	101.5091	788.20985	774.9631	225.94269	199.31171	196.74752	266.01532	296.02392	167.58229	330.33729	254.51182	208.60877	119.86333	131.02243	369.73913	416.39388	339.04431	196.58314	289.67934	316.65752	315.79991	466.48642	399.03331	193.71207	168.93276	444.57225	168.73959	174.60634	143.75629	246.59865	283.66218	247.53406	238.55845	300.77381	192.87439	180.13285	213.07279	180.95448	208.75883	92.03213	100.68492	224.82313	190.40517	309.43131	427.97538	256.88172	147.19111	269.5284	260.84362	179.72335	134.43244	116.41644	198.36181	384.06096	170.008	178.34154	107.99198	197.18374	395.864	121.603	174.17704	253.85318	126.51033	160.24936	163.45979	326.25235	247.13403	239.87388	281.69396	466.70019	170.73304	111.4519
GT33	NA	NA	NA	0.0826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29357	0.05628	NA	NA	NA	NA	NA	NA	0.4626	NA	NA	0.60625	NA	0.10488	0.12222	NA	NA	NA	NA	NA	NA	0.13333	NA	NA	NA	NA	0.18262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.08945	NA	NA	NA	0.29611	0.25842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.16147	NA	NA	NA	NA	NA	0.11621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.11723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.08578	NA	NA	NA	NA	0.41251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22312	0.0949	NA	NA	NA	NA	NA	0.07356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1057	NA	NA	NA	NA	NA	NA	NA
GT34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1308	NA	NA	NA	NA	0.13077	0.2532	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.06835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.07075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45547	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.07347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GT35	1211.84203	953.30497	847.32043	1081.3568	1062.63782	736.90237	1637.28711	1134.42488	816.54535	812.37621	848.35277	693.13303	889.20512	1356.75345	1300.62635	866.19976	848.97927	1136.14019	1075.45043	1278.90282	970.49363	1190.03368	785.86852	684.84801	1086.62112	1141.30811	993.42591	1056.69057	986.85076	859.2414	767.49902	866.39868	841.96782	1092.72902	1010.14742	1009.27387	1097.91007	826.53189	950.26087	935.05033	853.00887	826.45974	1007.13103	1146.5463	867.18485	864.41237	1093.56136	1022.3717	860.80762	819.74899	981.37333	899.58065	551.79294	645.63937	734.47614	1121.15147	1124.83016	1000.22989	893.58479	716.50786	1100.70017	870.11654	976.66905	925.50099	675.71155	909.03263	1233.34112	653.82216	876.75583	804.64497	939.33573	953.88245	1225.07401	942.21434	1751.28364	1320.48544	1075.62396	734.34811	774.12661	1211.40792	1240.87925	1318.41873	1250.71054	763.4198	867.36887	1081.72304	985.00768	1019.71447	907.90041	712.82189	1124.72635	947.87594	777.80312	818.45757	869.63261	871.04206	1024.02995	1119.45727	1294.33403	1058.6078	1008.77558	1330.42889	1047.8956	849.59133	938.4183	807.76925	657.87463	889.52345	814.45468	1498.72764	864.37937	805.83336	982.75842	931.52736	1163.85349	1111.82401	773.70414	987.82081	1092.83265	1029.27567	1092.04281	1360.76679	1354.95177	1477.4326	1225.43772	746.78502	788.64289	678.05576	743.01072	712.24962	711.90104	736.12188	1091.45046	1357.34943	848.40787	838.36306	1048.16869	705.75073	841.66109	885.12529	1182.85664	988.46498	887.65058	800.36014	807.96559	906.18037	747.23622	1103.90757	1039.57432	785.31738	796.41522	809.82689	870.90813	748.55815	967.21334	1056.63064	1247.72238	1071.93046	894.03736	938.54741	882.11363	1228.00714	1273.93364	876.3349	586.29226	783.54796	877.19755	1112.44923	1469.27711	1197.26248	1148.6568	1056.95847	968.93114	554.88515	434.64739	496.91913	1093.95247	975.8701	745.41792	1461.01778	752.27658	704.21396	809.85815	1106.36198	713.07003	691.72184	996.87603	1044.30983	1329.80663	651.44242	653.49728	1034.78103	928.95497	1051.5162	1145.50545	973.79319	1071.60788	838.19464	816.978	872.04061
GT37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.16756	0.6439	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GT38	9.10568	9.5417	8.69167	10.1157	3.19633	1.631	38.13321	34.93374	10.98378	6.52224	6.2849	3.12927	5.56505	11.55209	5.4423	1.42548	1.81867	13.05359	19.7838	18.43186	8.82073	3.80371	10.48361	3.37994	7.38735	14.79447	3.55018	9.33875	0.52433	1.58004	7.98637	7.53057	2.33604	13.48623	13.45515	19.56336	10.37527	6.77576	4.41318	1.48602	7.10035	1.73536	12.24522	1.15685	2.03526	0.81356	6.34139	12.69806	3.89973	6.98592	5.73344	6.54836	1.17678	1.71463	15.52714	4.47892	4.9761	2.83552	5.00456	0.73411	0.08391	5.87953	6.46315	9.0255	0.71326	13.89622	11.37906	1.06365	NA	1.27017	7.60134	6.80844	10.43421	14.95467	14.38984	10.27627	4.17784	4.66542	4.52565	6.55762	6.75538	8.81837	15.30959	0.53468	1.80904	13.83175	10.37268	3.29147	2.26445	1.74038	0.5543	0.62393	0.70564	NA	10.72447	2.40948	13.13556	15.41302	15.00133	0.68682	0.50413	24.10542	15.5951	11.76937	9.40356	3.12939	0.64672	6.50932	1.01709	34.81717	13.80819	14.06213	8.47413	16.56007	3.56849	2.84323	4.32341	5.90704	0.63785	2.81345	7.08047	21.84497	12.76879	15.92485	16.79741	4.22799	4.58066	0.13146	0.79355	1.70971	2.36965	7.14469	12.29378	32.36961	32.31828	24.45246	1.03624	5.16015	1.23302	1.51212	10.99617	11.79879	3.58549	5.63775	9.34751	5.03661	6.72099	29.91451	17.81231	0.49106	1.61064	3.34931	8.36496	1.6227	11.54802	8.50037	7.17805	6.62958	15.79391	14.84942	20.76739	24.90219	14.91316	3.11047	NA	1.12715	3.18767	13.77924	32.09849	18.29823	17.56531	7.87956	8.57674	10.58556	0.26808	NA	0.40757	0.998	7.06125	29.40229	6.36668	NA	2.85166	4.24609	NA	NA	6.80368	17.65871	23.82867	NA	0.05465	3.15922	4.38891	NA	0.08654	0.17864	NA	4.71417	2.28675	0.08973
GT39	5.51815	22.37361	30.08901	16.25058	4.49646	2.51877	0.14839	3.6838	8.02706	16.77951	30.99395	17.93937	19.37915	2.68166	2.98534	30.52265	13.09928	16.47363	19.5663	0.2823	18.71293	13.90277	1.80579	2.63771	7.00463	2.64873	1.74161	0.47284	28.78532	31.23368	1.92331	8.9558	29.18866	32.62257	6.74715	29.49044	79.76541	5.21586	11.02769	12.12816	7.02624	23.91906	15.78675	13.99659	3.35273	0.5595	56.33633	58.74158	36.08207	16.90723	21.44721	20.26156	13.18806	17.78117	4.06376	18.13969	16.91519	7.27937	7.88877	1.82893	4.75369	4.43071	5.01397	7.31279	0.72935	8.54118	2.85458	7.74349	4.06323	3.8111	10.32756	6.98045	9.76318	14.36109	2.75248	4.34498	15.46253	2.23451	1.34455	5.24949	2.63044	6.28686	4.50905	1.01245	4.33905	36.37549	18.28344	37.10724	26.63802	25.66629	9.83083	4.48223	12.45396	30.07685	20.6171	2.10541	2.48375	1.46575	3.62474	3.84941	18.54893	27.54994	9.53174	3.77754	9.23609	21.25632	26.31881	17.27301	10.1647	1.87244	2.0285	2.58779	18.67494	21.38899	16.96753	9.06066	16.56122	52.2257	17.61587	19.52193	7.08187	0.51758	2.43836	3.92867	4.29881	9.70214	6.5677	14.16103	3.43923	28.39364	14.51088	6.10965	10.24553	6.39304	23.18971	11.59377	2.17934	1.05458	21.53898	31.51005	12.60392	3.03951	78.08389	1.92534	6.48998	40.61381	28.28491	10.58938	4.60716	3.69124	6.88401	11.74897	13.53671	10.02012	14.73113	4.70572	48.48995	20.09278	39.64528	32.71183	5.28007	7.641	2.47774	8.03781	1.48554	4.36575	15.83657	1.44842	2.08419	0.25198	0.74805	44.48813	2.12878	4.22374	0.09665	7.31635	1.19276	7.37781	6.68141	5.5892	7.7847	29.37607	33.60455	23.70989	9.88892	3.42766	15.14949	2.07815	5.9324	14.08514	0.50707	40.29591	32.70987	3.13994	3.87797	1.97226	4.86641	17.64343	4.06302	0.48085
